Cell	annotation	x.loc	y.loc	region
Cell71	CellType1	0.669188790768385	0.37166128656826913	1
Cell72	CellType1	0.5910957335028797	0.1458562589250505	1
Cell73	CellType1	0.5456349564017728	0.6873963279649615	1
Cell74	CellType2	0.6766808483167552	0.5617200757842511	1
Cell75	CellType1	0.4563172737020068	0.8272594336885959	1
Cell76	CellType1	0.8052471142844297	0.8703557034023106	1
Cell77	CellType1	0.9583980361465365	0.9608755039516836	1
Cell78	CellType1	0.5791308662039227	0.8506934358738363	1
Cell79	CellType2	0.8351479466189631	0.1959733348339796	1
Cell80	CellType1	0.8313834025524557	0.9759277063421905	1
Cell81	CellType1	0.6226704788045027	0.3638737080618739	1
Cell82	CellType2	0.8509299485012889	0.6640931663569063	1
Cell83	CellType1	0.9943817031220534	0.08247300633229315	1
Cell84	CellType1	0.6183167081442662	0.7224011232610792	1
Cell85	CellType1	0.8350971595267765	0.3080546953715384	1
Cell86	CellType2	0.4622052156715654	0.032268146285787225	1
Cell87	CellType2	0.64744757815497	0.4680150877684355	1
Cell88	CellType2	0.7637324845651166	0.2123822837602347	1
Cell89	CellType2	0.8352796838269569	0.5375009754206985	1
Cell90	CellType2	0.537150159990415	0.880686072865501	1
Cell91	CellType2	0.47298480140743776	0.11286813928745687	1
Cell92	CellType2	0.6004290029988624	0.723931355169043	1
Cell93	CellType1	0.5695762038230896	0.5454195053316653	1
Cell94	CellType2	0.7663860642234794	0.030058137606829405	1
Cell95	CellType2	0.9127638605888934	0.8414725351613015	1
Cell96	CellType1	0.8595527698402293	0.19866692717187107	1
Cell97	CellType2	0.5482493196730502	0.7467807934153825	1
Cell98	CellType2	0.5955270555219614	0.5598151842132211	1
Cell99	CellType1	0.7324510600185021	0.3428767186123878	1
Cell100	CellType2	0.9864699528086931	0.303367457119748	1
Cell101	CellType1	0.7401116200257093	0.6223046772647649	1
Cell102	CellType1	0.9652487127459608	0.4324687912594527	1
Cell103	CellType1	0.6541032647597604	0.6825847665313631	1
Cell104	CellType2	0.6425379769760184	0.3599529832135886	1
Cell105	CellType2	0.5317077571409754	0.8578034630045295	1
Cell106	CellType1	0.9624837841955014	0.7812172372359782	1
Cell107	CellType1	0.8691594300908037	0.30012836144305766	1
Cell108	CellType2	0.8506483428995125	0.2535788994282484	1
Cell109	CellType2	0.6481616783654318	0.6449922979809344	1
Cell110	CellType2	0.8932016266509891	0.6011796374805272	1
Cell111	CellType1	0.7378786915098317	0.7733298458624631	1
Cell112	CellType1	0.4831081492942758	0.7948824786581099	1
Cell113	CellType2	0.7444275468122215	0.8519501867704093	1
Cell114	CellType2	0.5650214781519026	0.6308947855141014	1
Cell115	CellType1	0.9001693501602859	0.6464068894274533	1
Cell116	CellType2	0.8104694373439998	0.378000162076205	1
Cell117	CellType2	0.9531972585245967	0.5996593288145959	1
Cell118	CellType2	0.642257056478411	0.9017235874198377	1
Cell119	CellType1	0.8704946794197895	0.059724623803049326	1
Cell120	CellType2	0.9966996073490009	0.7683590035885572	1
Cell121	CellType2	0.9300525244791061	0.541739085689187	1
Cell122	CellType2	0.7489143389626407	0.22271169861778617	1
Cell123	CellType1	0.9980885697412305	0.5000529510434717	1
Cell124	CellType1	0.6675466937827879	0.18342197500169277	1
Cell125	CellType2	0.6160160124534741	0.8421920998953283	1
Cell126	CellType1	0.6172003101557493	0.8754184416029602	1
Cell127	CellType1	0.8979617917560972	0.28357517858967185	1
Cell128	CellType2	0.8695092870504596	0.8344634745735675	1
Cell129	CellType2	0.8403205107548275	0.34210694883950055	1
Cell130	CellType2	0.9696043810807169	0.599669047165662	1
Cell131	CellType1	0.5185013769776561	0.9243114599958062	1
Cell132	CellType2	0.7154606363154017	0.3727088151499629	1
Cell133	CellType1	0.48717177296057346	0.9998376951552927	1
Cell134	CellType2	0.8077863719547168	0.5325831545051187	1
Cell135	CellType1	0.8403292101691477	0.39785584225319326	1
Cell136	CellType2	0.7757150608464145	0.5127269625663757	1
Cell137	CellType2	0.553913151519373	0.2271022330969572	1
Cell138	CellType1	0.7326558403437957	0.2889909949153662	1
Cell139	CellType1	0.7562920355936513	0.8016112125478685	1
Cell140	CellType2	0.6650829061632977	0.5240868509281427	1
Cell141	CellType2	0.9460657346760855	0.9607972945086658	1
Cell142	CellType1	0.5176182353170589	0.10734409489668906	1
Cell143	CellType1	0.9741606298601255	0.5050854852888733	1
Cell144	CellType1	0.9352986027253792	0.46877643489278853	1
Cell145	CellType2	0.9986897673457862	0.13497455953620374	1
Cell146	CellType2	0.8915037343977019	0.33040678477846086	1
Cell147	CellType2	0.6757577727665194	0.24337371881119907	1
Cell148	CellType2	0.8150370504008606	0.7492674987297505	1
Cell149	CellType1	0.8161831737146713	0.43952644476667047	1
Cell150	CellType2	0.6399867173051462	0.147884281584993	1
Cell151	CellType1	0.5727045552921481	0.8130103664007038	1
Cell152	CellType2	0.6632656156201847	0.3680108857806772	1
Cell153	CellType1	0.6050366708310322	0.517779987771064	1
Cell154	CellType1	0.959926893224474	0.8635613485239446	1
Cell155	CellType1	0.7984290278982371	0.6377144432626665	1
Cell156	CellType1	0.4878755129873753	0.9589310432784259	1
Cell157	CellType2	0.5820537889958359	0.34248913056217134	1
Cell158	CellType1	0.8333552645053715	0.3388707453850657	1
Cell159	CellType2	0.8814851522562095	0.034147704718634486	1
Cell160	CellType1	0.8523046823684126	0.8551589115522802	1
Cell161	CellType1	0.9026039806427435	0.9092694595456123	1
Cell162	CellType2	0.819155480992049	0.08073532208800316	1
Cell163	CellType1	0.9346331408130937	0.4871832043863833	1
Cell164	CellType2	0.7554747743182816	0.06570339854806662	1
Cell165	CellType1	0.705348257010337	0.6596375335939229	1
Cell166	CellType1	0.47607798218959946	6.213665474206209e-4	1
Cell167	CellType2	0.5180901344283484	0.07584690465591848	1
Cell168	CellType2	0.5310647396254353	0.9206683950033039	1
Cell169	CellType1	0.5866680530365557	0.07252086675725877	1
Cell170	CellType1	0.832072045444511	0.41434130840934813	1
Cell171	CellType1	0.6257519600563684	0.29117172374390066	1
Cell172	CellType1	0.9661652995273471	0.6540091696660966	1
Cell173	CellType2	0.6970369661110454	0.44196802098304033	1
Cell174	CellType1	0.9617191658122466	0.486506620189175	1
Cell175	CellType1	0.7836827241117135	0.653828244889155	1
Cell176	CellType2	0.9907138098380528	0.17072403663769364	1
Cell177	CellType2	0.722777893440798	0.9943101869430393	1
Cell178	CellType2	0.8655496217310429	0.39964628708548844	1
Cell179	CellType1	0.8459132829564624	0.14725773897953331	1
Cell180	CellType2	0.8922337826807052	0.13765260111540556	1
Cell181	CellType1	0.65298601903487	0.9358298967126757	1
Cell182	CellType2	0.6482342287199572	0.21516799181699753	1
Cell183	CellType2	0.4587620483362116	0.8255010852590203	1
Cell184	CellType1	0.781338242837228	0.3629380618222058	1
Cell185	CellType2	0.9752558495500125	0.6852408591657877	1
Cell186	CellType2	0.8342219121870585	0.3463877832982689	1
Cell187	CellType1	0.7754087151726707	0.33940244116820395	1
Cell188	CellType2	0.6805476332316176	0.3864561344962567	1
Cell189	CellType1	0.5278366057435051	0.7455938383936882	1
Cell190	CellType1	0.6855956277577206	0.3181417465675622	1
Cell191	CellType2	0.8983741252217442	0.8788869613781571	1
Cell192	CellType2	0.7791418452281504	0.9763427071738988	1
Cell193	CellType2	0.9316913132439368	0.22220086841844022	1
Cell194	CellType2	0.9587304622633384	0.9788531267549843	1
Cell195	CellType1	0.8278844339307398	0.06681442633271217	1
Cell196	CellType2	0.9466636090772227	0.948117321357131	1
Cell197	CellType1	0.9343524407013319	0.9376842738129199	1
Cell198	CellType2	0.8058525569736958	0.41024932195432484	1
Cell199	CellType2	0.5858605854213238	0.5875667738728225	1
Cell200	CellType2	0.9109473903779872	0.02078836620785296	1
Cell201	CellType2	0.662963033921551	0.662969256285578	1
Cell202	CellType2	0.5550141191692092	0.4081444868352264	1
Cell203	CellType1	0.65637513831025	0.4436432395596057	1
Cell204	CellType2	0.6071756343008019	0.6828711351845413	1
Cell205	CellType1	0.7609207644243725	0.9127310761250556	1
Cell206	CellType2	0.8292136837961153	0.6781355373095721	1
Cell207	CellType2	0.9245172007591465	0.09947955026291311	1
Cell208	CellType2	0.7806965480209329	0.31701000570319593	1
Cell209	CellType2	0.49210676051443447	0.16104323277249932	1
Cell210	CellType1	0.5546106592752039	0.652979998383671	1
Cell211	CellType2	0.4809170378721319	0.8646105970256031	1
Cell212	CellType1	0.8858627170324326	0.33329728385433555	1
Cell213	CellType2	0.8395540755009279	0.38253685529343784	1
Cell214	CellType2	0.8181426621740684	0.7864347321446985	1
Cell215	CellType2	0.9895603835699149	0.6892973089125007	1
Cell216	CellType2	0.7450429375981913	0.1669743878301233	1
Cell217	CellType2	0.6158570046420209	0.8309529456309974	1
Cell218	CellType2	0.47038358099525795	0.009958862327039242	1
Cell219	CellType2	0.583414861629717	0.5448807431384921	1
Cell220	CellType1	0.988579192874022	0.6477019633166492	1
Cell221	CellType2	0.7419996106298641	0.47570662572979927	1
Cell222	CellType2	0.8109686531592161	0.22299568238668144	1
Cell223	CellType2	0.8200692352838814	0.16751751070842147	1
Cell224	CellType2	0.8103714095661417	0.26925356569699943	1
Cell225	CellType2	0.9420137881301345	0.5809563479851931	1
Cell226	CellType2	0.48043326353654264	0.9550792742520571	1
Cell227	CellType1	0.9381881127948873	0.7204990196041763	1
Cell228	CellType2	0.8198150624055416	0.8245113163720816	1
Cell229	CellType1	0.5415121994097717	0.035853056935593486	1
Cell230	CellType1	0.8062702310504393	0.358919384656474	1
Cell231	CellType2	0.6524648510734551	0.194893917767331	1
Cell232	CellType1	0.8046741055790335	0.827931254170835	1
Cell233	CellType2	0.5302308137994259	0.08583343774080276	1
Cell234	CellType1	0.940078020922374	0.6236447272822261	1
Cell235	CellType1	0.8598354320391082	0.015502666588872671	1
Cell236	CellType1	0.9854622269398534	0.977831096155569	1
Cell237	CellType2	0.9973436707048677	0.8349290585611016	1
Cell238	CellType2	0.8167975394055248	0.1900666644796729	1
Cell239	CellType1	0.9600129926344381	0.432607309659943	1
Cell240	CellType2	0.7099769845604897	0.07950330595485866	1
Cell241	CellType2	0.9602637951844373	0.8103721500374377	1
Cell242	CellType2	0.7126407024799846	0.6681187127251178	1
Cell243	CellType2	0.8761877083568834	0.1693000178784132	1
Cell244	CellType2	0.8457928717369214	0.710276018595323	1
Cell245	CellType1	0.6622801288729534	0.8857433670200408	1
Cell246	CellType1	0.8503931866725907	0.45511580165475607	1
Cell247	CellType2	0.9907228147960268	0.1950848512351513	1
Cell248	CellType2	0.6478797419928015	0.5355586463119835	1
Cell249	CellType1	0.8343100644764491	0.5924337033648044	1
Cell250	CellType2	0.5816742287366652	0.3729229373857379	1
Cell251	CellType2	0.9460494500701316	0.97351363603957	1
Cell252	CellType2	0.5793616812559776	0.7033837588969618	1
Cell253	CellType2	0.5539100972353481	0.48225833219476044	1
Cell254	CellType2	0.550843512325082	0.5183406863361597	1
Cell255	CellType2	0.8192719962098636	0.5639472987968475	1
Cell256	CellType2	0.7241645520902239	0.15059770760126412	1
Cell257	CellType1	0.7359520373400301	0.2686537622939795	1
Cell258	CellType1	0.6388123968965375	0.9206605723593384	1
Cell259	CellType1	0.6060577749274672	0.29393899184651673	1
Cell260	CellType1	0.8433099416666665	0.6063670015428215	1
Cell261	CellType2	0.9741492582834326	0.6824053523596376	1
Cell262	CellType2	0.4586252010194585	0.9969875887036324	1
Cell263	CellType1	0.7501965032191947	0.6088016938883811	1
Cell264	CellType2	0.7216278462088668	0.13448113133199513	1
Cell265	CellType2	0.9633940412546509	0.6834362372756004	1
Cell266	CellType2	0.7315793009474874	0.6952684668358415	1
Cell267	CellType1	0.8587643435108476	0.8142361941281706	1
Cell268	CellType2	0.5911154628382065	0.618317355401814	1
Cell269	CellType2	0.8651675895904192	0.16698844591155648	1
Cell270	CellType2	0.6048506021732465	0.35713427723385394	1
Cell271	CellType1	0.646262681146618	0.19555803248658776	1
Cell272	CellType2	0.9821236619492992	0.6464824841823429	1
Cell273	CellType1	0.7819214703515172	0.6919891354627907	1
Cell274	CellType2	0.896737461432349	0.14709294633939862	1
Cell275	CellType2	0.6446924549178221	0.6003015583846718	1
Cell276	CellType2	0.5846688240533695	0.5421886648982763	1
Cell277	CellType2	0.7966564291971736	0.5161092900671065	1
Cell278	CellType1	0.683212470880244	0.04848646721802652	1
Cell279	CellType1	0.9280449195532129	0.8562129861675203	1
Cell280	CellType1	0.8716525967698545	0.047443074407055974	1
Cell281	CellType1	0.6726738131023012	0.9388858038000762	1
Cell282	CellType1	0.8423948005191051	0.9754335731267929	1
Cell283	CellType1	0.638419678027276	0.3320055778604001	1
Cell284	CellType2	0.5465051165549085	0.30848213331773877	1
Cell285	CellType2	0.7132038178970106	0.10005333041772246	1
Cell286	CellType2	0.9057280826731585	0.21697167865931988	1
Cell287	CellType2	0.9271811123006046	0.7518954076804221	1
Cell288	CellType1	0.7650716683128849	0.9603445609100163	1
Cell289	CellType1	0.5671967845410109	0.4322425776626915	1
Cell290	CellType1	0.9688509564031846	0.9758996111340821	1
Cell291	CellType1	0.9968896469217725	0.12178299459628761	1
Cell292	CellType2	0.9863726813346148	0.5143469960894436	1
Cell293	CellType1	0.9725248915376141	0.9072628547437489	1
Cell294	CellType2	0.8345448177889921	0.7297099756542593	1
Cell295	CellType2	0.65411465234356	0.7944113856647164	1
Cell296	CellType2	0.5711887697456405	0.6488433182239532	1
Cell297	CellType1	0.985531648225151	0.7706006043590605	1
Cell298	CellType2	0.9359186792396941	0.8101607768330723	1
Cell299	CellType2	0.7510814480483532	0.17526998394168913	1
Cell300	CellType2	0.8285171258379705	0.10396617627702653	1
Cell301	CellType2	0.6025219876552002	0.635808608494699	1
Cell302	CellType1	0.8921986260800623	0.42525938688777387	1
Cell303	CellType2	0.8766562298405915	0.5336994973476976	1
Cell304	CellType2	0.7681756900041364	0.7655058584641665	1
Cell305	CellType2	0.9310028101899661	0.21564681641757488	1
Cell306	CellType1	0.9580413663061336	0.12315362505614758	1
Cell307	CellType2	0.8483943631174043	0.13393825059756637	1
Cell308	CellType2	0.8395988417440094	0.7366259107366204	1
Cell309	CellType1	0.9274471055949107	0.02027500467374921	1
Cell310	CellType2	0.7400297443149612	0.9991128437686712	1
Cell311	CellType2	0.7946889239945449	0.2605552382301539	1
Cell312	CellType2	0.6725333112990484	0.8439421418588609	1
Cell313	CellType1	0.9945594179909676	0.6006536190398037	1
Cell314	CellType2	0.5236856158007868	0.9506405470892787	1
Cell315	CellType1	0.4907691519940272	0.17481445847079158	1
Cell316	CellType1	0.9643348867422901	0.5820118163246661	1
Cell317	CellType2	0.9731412926921621	0.596850364934653	1
Cell318	CellType2	0.9529159859986975	0.23097976157441735	1
Cell319	CellType1	0.6071708087343723	0.9775103458669037	1
Cell320	CellType1	0.9668854796211235	0.6416840851306915	1
Cell321	CellType1	0.8171047084848397	0.10581426904536784	1
Cell322	CellType1	0.9442556712776423	0.21445302153006196	1
Cell323	CellType1	0.8388114910922013	0.9338275527115911	1
Cell324	CellType2	0.9384582556434908	0.4699906276073307	1
Cell325	CellType1	0.9898678800906056	0.4123875661753118	1
Cell326	CellType2	0.4894521092763171	0.7951239857356995	1
Cell327	CellType1	0.6526737838983536	0.024494907818734646	1
Cell328	CellType2	0.7538675867835991	0.6569723698776215	1
Cell329	CellType2	0.5824066318571568	0.9005034987349063	1
Cell330	CellType2	0.8597584957373329	0.5831503968220204	1
Cell331	CellType2	0.9353968524257653	0.6667669853195548	1
Cell332	CellType1	0.9469595671631397	0.9589231037534773	1
Cell333	CellType2	0.5535304098157212	0.5184147874824703	1
Cell334	CellType2	0.6436811211751774	0.4862672979943454	1
Cell335	CellType1	0.7190436953911559	0.40940452506765723	1
Cell336	CellType2	0.9316672066692264	0.39381055417470634	1
Cell337	CellType1	0.9979814271326177	0.9674938607495278	1
Cell338	CellType2	0.9770753758377395	0.6712876355741173	1
Cell339	CellType2	0.6974108818802052	0.364831026410684	1
Cell340	CellType1	0.6864938050857745	0.48041409254074097	1
Cell341	CellType2	0.70780436352361	0.6754442735109478	1
Cell342	CellType2	0.7098091894877143	0.25385697232559323	1
Cell343	CellType1	0.58471996022854	0.6188222973141819	1
Cell344	CellType1	0.8945647823857144	0.9914335289504379	1
Cell345	CellType2	0.4888328746077605	0.9341651201248169	1
Cell346	CellType1	0.714405698061455	0.1715322034433484	1
Cell347	CellType1	0.5946229080553167	0.2523208251222968	1
Cell348	CellType1	0.48332318530883644	0.7505575059913099	1
Cell349	CellType1	0.9037286841426977	0.06771943531930447	1
Cell350	CellType1	0.5733311209594831	0.07601900538429618	1
Cell351	CellType1	0.6785033546155319	0.24602304329164326	1
Cell352	CellType2	0.7840880147065037	0.3945812750607729	1
Cell353	CellType1	0.709604809852317	0.9058715833816677	1
Cell354	CellType2	0.6735743028810248	0.4058832700829953	1
Cell355	CellType1	0.609663114871364	0.46706091123633087	1
Cell356	CellType2	0.9105813113041222	0.8357549312058836	1
Cell357	CellType2	0.9050533074419946	0.8454596644733101	1
Cell358	CellType1	0.7734785248409026	0.5087517995852977	1
Cell359	CellType2	0.4625329641276039	0.059426435735076666	1
Cell360	CellType1	0.8664189971517772	0.8630518272984773	1
Cell361	CellType2	0.7196853999397718	0.7211207908112556	1
Cell362	CellType2	0.6103110783267767	0.6721653016284108	1
Cell363	CellType2	0.8644532481208445	0.27591821760870516	1
Cell364	CellType1	0.7585339343640953	0.14476292417384684	1
Cell365	CellType2	0.6652889315853827	0.9344060961157084	1
Cell366	CellType2	0.6755156768020243	0.09668010729365051	1
Cell367	CellType1	0.6600670119049028	0.13704954413697124	1
Cell368	CellType2	0.6487611685879529	0.48958916682749987	1
Cell369	CellType2	0.995790243614465	0.16514566028490663	1
Cell370	CellType2	0.7003521644393913	0.8831734107807279	1
Cell371	CellType2	0.6039796259137802	0.6639361269772053	1
Cell372	CellType2	0.9830751818721184	0.41938228090293705	1
Cell373	CellType2	0.5681616995949298	0.17556292074732482	1
Cell374	CellType2	0.8810987086850219	0.8128469572402537	1
Cell375	CellType1	0.6905850247479975	0.7680568345822394	1
Cell376	CellType2	0.7378293112502434	0.4243292650207877	1
Cell377	CellType2	0.7559786443598568	0.11437538173049688	1
Cell378	CellType1	0.4530508755357005	0.960041219368577	1
Cell379	CellType2	0.5802234376780688	0.38109425106085837	1
Cell380	CellType1	0.4858397790929303	0.04990375484339893	1
Cell381	CellType2	0.735628867300693	0.6684462872799486	1
Cell382	CellType1	0.530163158418145	0.9858945072628558	1
Cell383	CellType1	0.5335160733317025	0.7602745559997857	1
Cell384	CellType1	0.7712693253881298	0.3540029916912317	1
Cell385	CellType1	0.7368724714615382	0.6538416524417698	1
Cell386	CellType1	0.5242424721829593	0.1195628137793392	1
Cell387	CellType2	0.7166972859646195	0.024474526988342404	1
Cell388	CellType2	0.7668706008815207	0.5996941693592817	1
Cell389	CellType1	0.5704868932021782	0.3586697024293244	1
Cell390	CellType2	0.8472234677174129	0.8497524436097592	1
Cell391	CellType1	0.8917644160217606	0.5441623760852963	1
Cell392	CellType1	0.566484114213381	0.9586456133984029	1
Cell393	CellType2	0.795682969421614	0.2827368504367769	1
Cell394	CellType2	0.6668501802603715	0.34866136964410543	1
Cell395	CellType2	0.6825518586090766	0.942198782460764	1
Cell396	CellType1	0.7389120799722151	0.16032311087474227	1
Cell397	CellType2	0.7776627926621587	0.10549998679198325	1
Cell398	CellType2	0.9124467719695531	0.14293508743867278	1
Cell399	CellType2	0.9660387038020417	0.16907293139956892	1
Cell400	CellType1	0.5581227853544988	0.10370105924084783	1
Cell401	CellType2	0.8036476467852481	0.9440992826130241	1
Cell402	CellType2	0.942637469188776	0.1890734345652163	1
Cell403	CellType1	0.9747863996541128	0.7011944057885557	1
Cell404	CellType2	0.928135644888971	0.5116342320106924	1
Cell405	CellType2	0.7336312034283765	0.36874436726793647	1
Cell406	CellType1	0.8060101574403234	0.39943313924595714	1
Cell407	CellType2	0.7700281694182195	0.5742303105071187	1
Cell408	CellType1	0.6869337094482035	0.2323409600649029	1
Cell409	CellType2	0.5991330333170481	0.060022151097655296	1
Cell410	CellType1	0.907936232443899	0.34140395279973745	1
Cell411	CellType1	0.936117219994776	0.02302491874434054	1
Cell412	CellType1	0.7020018425188028	0.36262715980410576	1
Cell413	CellType1	0.7589681837358513	0.6234692663419992	1
Cell414	CellType2	0.8488230377901346	0.1968455163296312	1
Cell415	CellType1	0.648725919914432	0.3428343383129686	1
Cell416	CellType2	0.5767986979801207	0.5700837497133762	1
Cell417	CellType2	0.8949589568772354	0.26970472070388496	1
Cell418	CellType2	0.8462647124542855	0.5171215254813433	1
Cell419	CellType2	0.5141758625744842	0.2669043820351362	1
Cell420	CellType2	0.8826680185389706	0.5156901662703604	1
Cell421	CellType2	0.8308796893805266	0.6408293445128947	1
Cell422	CellType1	0.701994714490138	0.49416170036420226	1
Cell423	CellType2	0.7963059433503077	0.4776151883415878	1
Cell424	CellType2	0.7275583496666513	0.9210207117721438	1
Cell425	CellType2	0.796390479314141	0.636336799710989	1
Cell426	CellType2	0.49598446330055596	0.7998832226730883	1
Cell427	CellType2	0.7817714845295995	0.6790226441808045	1
Cell428	CellType1	0.7726379807805643	0.26700300606898963	1
Cell429	CellType2	0.7067032821592876	0.8206709485966712	1
Cell430	CellType1	0.5317438203841448	0.625326229725033	1
Cell431	CellType2	0.5751129419310019	0.7827806507702917	1
Cell432	CellType2	0.6234675410320052	0.7761727552860975	1
Cell433	CellType2	0.9989444685867057	0.01683199149556458	1
Cell434	CellType2	0.4696519231656566	0.785728826187551	1
Cell435	CellType1	0.9116885516908951	0.3153340732678771	1
Cell436	CellType2	0.5580238755210303	0.015331123722717166	1
Cell437	CellType2	0.9949585143476725	0.16864702990278602	1
Cell438	CellType1	0.680152213643305	0.09539500600658357	1
Cell439	CellType2	0.6829719155677595	0.14100773073732853	1
Cell440	CellType1	0.8380897245020607	0.29607636970467865	1
Cell441	CellType1	0.8954699103836902	0.24802644946612418	1
Cell442	CellType2	0.6592020439449698	0.16223723930306733	1
Cell443	CellType2	0.8066410838277079	0.27687667100690305	1
Cell444	CellType1	0.8124774991767482	0.5110570851247758	1
Cell445	CellType1	0.608274460840039	0.750306892208755	1
Cell446	CellType2	0.940155194257386	0.6115309465676546	1
Cell447	CellType2	0.9339105419814587	0.9541099509224296	1
Cell448	CellType2	0.6549460626207293	0.37950688507407904	1
Cell449	CellType1	0.7007467516581528	0.19187039276584983	1
Cell450	CellType1	0.7610525006079115	0.37543556932359934	1
Cell451	CellType1	0.8195551610318944	0.39615952759049833	1
Cell452	CellType1	0.9902104218024761	0.17628469550982118	1
Cell453	CellType1	0.4556140147848055	0.15490076295100152	1
Cell454	CellType2	0.8224821600015275	0.5420493211131543	1
Cell455	CellType1	0.6157638258649968	0.6195016084238887	1
Cell456	CellType2	0.5025654959608801	0.6538359774276614	1
Cell457	CellType2	0.6682544075418264	0.5010429346002638	1
Cell458	CellType2	0.6353172815055587	0.32618922577239573	1
Cell459	CellType2	0.90450709015131	0.044497744645923376	1
Cell460	CellType1	0.7783247006125749	0.7817474293988198	1
Cell461	CellType2	0.520865241449792	0.13181108701974154	1
Cell462	CellType1	0.9205516498186626	0.5495597675908357	1
Cell463	CellType1	0.6068964952020905	0.4087655774783343	1
Cell464	CellType1	0.7153877235599794	0.9565924380440265	1
Cell465	CellType2	0.7450335117173381	0.05763913760893047	1
Cell466	CellType1	0.6246440425049514	0.4264167684596032	1
Cell467	CellType1	0.8567326659453102	0.42508305818773806	1
Cell468	CellType1	0.766316014691256	0.09413242456503212	1
