Cell	annotation	x.loc	y.loc	region
Cell72	CellType2	0.42208345649240253	0.14922650847091817	1
Cell73	CellType1	0.46092385380157624	0.9036096921974308	1
Cell74	CellType1	0.23705081865580718	0.13939080837877266	1
Cell75	CellType1	0.3241993377794643	0.4244236508604967	1
Cell76	CellType1	0.4504184755049904	0.5470481656608589	1
Cell77	CellType1	0.4324477812126115	0.16406814484510218	1
Cell78	CellType1	0.41778011596584863	0.8384169144197242	1
Cell79	CellType2	0.013273676361131281	0.5326554599790028	1
Cell80	CellType1	0.42012773741241083	0.4994504037855409	1
Cell81	CellType1	0.3354536678458858	0.6352901601807056	1
Cell82	CellType1	0.3012283043135344	0.771295817719431	1
Cell83	CellType1	0.10857349765623021	0.13016413185396522	1
Cell84	CellType1	0.4053376469966737	0.30643589153677214	1
Cell85	CellType1	0.481621558332324	0.7900529203350166	1
Cell86	CellType1	0.05891101503095095	0.045316820385495796	1
Cell87	CellType1	0.2409013223084479	0.3193613769559667	1
Cell88	CellType1	0.4943864961005847	0.7418320853719013	1
Cell89	CellType2	0.40829845119496777	0.7037723425903261	1
Cell90	CellType1	0.36340850858827106	0.867551609715245	1
Cell91	CellType1	0.4491220782400543	0.9322323803079559	1
Cell92	CellType1	0.45401366654581604	0.1791320134427057	1
Cell93	CellType2	0.3148175139523492	0.2193977491802181	1
Cell94	CellType1	0.4828298911127878	0.562665048946802	1
Cell95	CellType1	0.41037043894867964	0.47300668436684246	1
Cell96	CellType1	0.13161908004085102	0.7902238481666513	1
Cell97	CellType2	0.09247922384962268	0.10239757798621267	1
Cell98	CellType1	0.4121385301151799	0.8664906519933215	1
Cell99	CellType1	0.06064672371319275	0.20573200901012778	1
Cell100	CellType1	0.0938729448449402	0.625641616268524	1
Cell101	CellType1	0.32732681621499726	0.7824154238963265	1
Cell102	CellType2	0.06945714631424788	0.6172633514208494	1
Cell103	CellType1	0.08726228631551292	0.15337988162287552	1
Cell104	CellType2	0.4883993461867019	0.9419713554590567	1
Cell105	CellType1	0.11246531170374163	0.3766115716557652	1
Cell106	CellType1	0.20051175362312604	0.046049298609388625	1
Cell107	CellType1	0.20393043351064896	0.8817001709691908	1
Cell108	CellType1	0.023209685879319892	0.7937193794512937	1
Cell109	CellType1	0.4332456911524648	0.23036181676904927	1
Cell110	CellType2	0.3932210255357116	0.8958088171325939	1
Cell111	CellType1	0.185252156435939	0.334091168150468	1
Cell112	CellType1	0.3849921635077521	0.5972497251390726	1
Cell113	CellType1	0.20098080194999457	0.8716963016248814	1
Cell114	CellType1	0.2894315358591543	0.0551844027862134	1
Cell115	CellType1	0.4651315738241773	0.924686381605535	1
Cell116	CellType1	0.21404815303282848	0.2007838551916614	1
Cell117	CellType2	0.1045119890333117	0.8519836040814933	1
Cell118	CellType1	0.3271086247141576	0.010675857891329112	1
Cell119	CellType1	0.30044921847801015	0.5729956588915429	1
Cell120	CellType1	0.2207058952474088	0.9520961213023832	1
Cell121	CellType1	0.024356687146595384	0.9293924158493687	1
Cell122	CellType1	0.34286955067967634	0.766379906583747	1
Cell123	CellType1	0.3771239528595123	0.0681757243236414	1
Cell124	CellType2	0.2002678175006456	0.5449129508249299	1
Cell125	CellType2	0.24041073203074614	0.30608074066033286	1
Cell126	CellType1	0.19196939415238615	0.7506595035259919	1
Cell127	CellType1	0.0878112393244421	0.09300541560474485	1
Cell128	CellType1	0.26040605278197493	0.35658535426831184	1
Cell129	CellType2	0.13444667979385447	0.37679891412626926	1
Cell130	CellType1	0.15729360032755574	0.5275692763773538	1
Cell131	CellType2	0.27994667905650245	0.785301626640531	1
Cell132	CellType1	0.08145148997935937	0.19988298794638423	1
Cell133	CellType2	0.4616310353361069	0.9136234431378135	1
Cell134	CellType1	0.013980175318029227	0.4938495442159162	1
Cell135	CellType1	0.06883487528923418	0.1423539473081601	1
Cell136	CellType1	0.49039042495412877	0.89086384580258	1
Cell137	CellType2	0.19535404564862416	0.32973575451803766	1
Cell138	CellType1	0.12349906134718111	0.05521626557071898	1
Cell139	CellType1	0.260577863145027	0.9017064895257246	1
Cell140	CellType2	0.3969094120938956	0.7531496061509715	1
Cell141	CellType1	0.44111780566401493	0.1769433389479481	1
Cell142	CellType1	0.24514739893600976	0.4220590515850129	1
Cell143	CellType1	0.21234794438486063	0.5798986806908052	1
Cell144	CellType1	0.11617581061691806	0.2500519090245434	1
Cell145	CellType1	0.04404616402934205	0.6294520097793189	1
Cell146	CellType1	0.4285604727655043	0.18883973786226987	1
Cell147	CellType2	0.43370184420700825	0.34814667873304167	1
Cell148	CellType1	0.14195886996317073	0.5542769764112959	1
Cell149	CellType1	0.18668487346226334	0.15872854401204872	1
Cell150	CellType2	0.06900001059673291	0.09537968991812967	1
Cell151	CellType1	0.45389558951415215	0.66678058406234	1
Cell152	CellType2	0.010540622979251395	0.7443512108033431	1
Cell153	CellType1	0.25939998667129915	0.1809933895388433	1
Cell154	CellType2	0.37169411343980646	0.6347981230777173	1
Cell155	CellType1	0.29067171517165497	0.693959566928839	1
Cell156	CellType1	0.4016631462916102	0.21148860030353495	1
Cell157	CellType1	0.14847129975439946	0.7929268227769799	1
Cell158	CellType2	0.2544851420749257	0.0720583454154573	1
Cell159	CellType2	0.33999475496478654	0.5678096727505421	1
Cell160	CellType2	0.3962734529096611	0.5455785369543291	1
Cell161	CellType1	0.14717233305974564	0.5722747124564882	1
Cell162	CellType1	0.15647323239499109	0.8487249263336264	1
Cell163	CellType1	0.09352626487380189	0.6029047910095278	1
Cell164	CellType2	0.38736635563786875	0.6383926076330659	1
Cell165	CellType1	0.132925784875075	0.04505649520292721	1
Cell166	CellType2	0.04802985785343217	0.7653300074330693	1
Cell167	CellType2	0.17367418369680881	0.7108049577603853	1
Cell168	CellType2	0.47265899786718507	0.13777028953424125	1
Cell169	CellType1	0.45912306073558884	0.3572588074848176	1
Cell170	CellType1	0.2916454924151834	0.7464981040745714	1
Cell171	CellType1	0.15504694854613435	0.1133597918548658	1
Cell172	CellType2	0.1858391822371486	0.634374411612827	1
Cell173	CellType1	0.459837541984627	0.6918123559217892	1
Cell174	CellType1	0.2051523400659912	0.15876382055215835	1
Cell175	CellType2	0.3720248960046238	0.5534465553823634	1
Cell176	CellType2	0.46208021631159946	0.7991117264408755	1
Cell177	CellType2	0.005039199143060226	0.3438829341212448	1
Cell178	CellType1	0.3513195965530614	0.7399955122977786	1
Cell179	CellType2	0.3530628172291754	0.9266146300078423	1
Cell180	CellType1	0.026979352638623305	0.40246906396429827	1
Cell181	CellType1	0.4322057896930972	0.4868061306661032	1
Cell182	CellType1	0.12743862055373031	0.13073226065563845	1
Cell183	CellType1	0.07384557451854167	0.2380440762517557	1
Cell184	CellType1	0.34485349891292566	0.5253098015066466	1
Cell185	CellType2	0.3766538399614995	0.09054796259891382	1
Cell186	CellType1	0.40099042097545495	0.9761793540180798	1
Cell187	CellType1	0.35194934360891117	0.03351734996696876	1
Cell188	CellType1	0.4720110809490081	0.900965700080028	1
Cell189	CellType2	0.3599014117099277	0.3883134439028334	1
Cell190	CellType1	0.14691860938958898	0.17059610074258238	1
Cell191	CellType1	0.2789491610267761	0.9559497619782704	1
Cell192	CellType2	0.18221579322479795	0.8016565853228077	1
Cell193	CellType1	0.21924920654476357	0.847353566726253	1
Cell194	CellType1	0.15584648117704744	0.05466120692784713	1
Cell195	CellType2	0.17852854493953246	0.14729040729514375	1
Cell196	CellType1	0.35473423822873085	0.6437467893061747	1
Cell197	CellType1	0.024618938254013383	0.25257780952029835	1
Cell198	CellType1	0.4680703267724638	0.20327086872769237	1
Cell199	CellType1	0.11860603996140395	0.23974617399076803	1
Cell200	CellType1	0.35636105553961095	0.6927366784671718	1
Cell201	CellType1	0.1781928252648976	0.16520267002059985	1
Cell202	CellType2	0.13747826219659762	0.1596304444017457	1
Cell203	CellType1	0.41962462658897803	0.9442082818973075	1
Cell204	CellType1	0.15315216801813986	0.026709854870880435	1
Cell205	CellType1	0.03254743619848875	0.5115706275516705	1
Cell206	CellType1	0.08628826502820616	0.7096584156540693	1
Cell207	CellType1	0.01670465782617431	0.6458972638886079	1
Cell208	CellType1	0.3638706132759015	0.44649970494601743	1
Cell209	CellType1	0.059393893773265635	0.8591948676641625	1
Cell210	CellType2	0.06140027551924745	0.49413440273943293	1
Cell211	CellType1	7.414346877002288e-4	0.7481183716339969	1
Cell212	CellType2	0.022666271781839623	0.34622101272705536	1
Cell213	CellType2	0.18755917274003722	0.009250764889075853	1
Cell214	CellType1	0.16410462116014252	0.5118763040498795	1
Cell215	CellType1	0.07998519320124807	0.5711301119168036	1
Cell216	CellType1	0.16104226757518372	0.39285149161847943	1
Cell217	CellType1	0.3905233078407092	0.9246695961624886	1
Cell218	CellType1	0.11230876031945122	0.47830361352001394	1
Cell219	CellType1	0.3154173306181102	0.7856363237163277	1
Cell220	CellType2	0.07732267157832363	0.6975342618480752	1
Cell221	CellType1	0.3283933260118368	0.37233556890809744	1
Cell222	CellType1	0.30903087866938217	0.31559814893532423	1
Cell223	CellType2	0.48882836034688315	0.10653735584157369	1
Cell224	CellType2	0.1689868297322536	0.8484916478424216	1
Cell225	CellType1	0.06813799715487177	0.272241638192131	1
Cell226	CellType1	0.29895884222021224	0.5612259778792934	1
Cell227	CellType1	0.45058184200402013	0.6031197084019134	1
Cell228	CellType1	0.24838579875012937	0.4045784595243973	1
Cell229	CellType2	0.05718591177863756	0.84420660711404	1
Cell230	CellType2	0.2653481095964797	0.14184451549023813	1
Cell231	CellType1	0.1127940979425101	0.8957406956925762	1
Cell232	CellType1	0.4915724739836435	0.7580027746203516	1
Cell233	CellType2	0.31891153152067026	0.3956975190095731	1
Cell234	CellType1	0.3235600856923378	0.0837042799270896	1
Cell235	CellType1	0.43853635814368963	0.014491994041890912	1
Cell236	CellType1	0.330658680206683	0.2681390150709388	1
Cell237	CellType2	0.25191626951647	0.9728378680684796	1
Cell238	CellType1	0.05089553750060201	0.696654339896711	1
Cell239	CellType2	0.37917356504682903	0.8238407961504965	1
Cell240	CellType1	0.4747319183235802	0.0763498588521118	1
Cell241	CellType2	0.11761479998322917	0.21922478022980665	1
Cell242	CellType2	0.059271544019996	0.7059712680382968	1
Cell243	CellType2	0.2891795250241314	0.07695454438072216	1
Cell244	CellType1	0.2658277698485106	0.8835176826532424	1
Cell245	CellType1	0.3561896997774738	0.2770137662653154	1
Cell246	CellType1	0.3427211520807323	0.25580969556880123	1
Cell247	CellType1	0.05674450977925115	0.2215761935197321	1
Cell248	CellType1	0.180530097010277	0.9169997939891976	1
Cell249	CellType1	0.3916214131059761	0.9752168671531123	1
Cell250	CellType1	0.34724341280422427	0.688609622200507	1
Cell251	CellType1	0.048640048189587	0.13416999741016855	1
Cell252	CellType1	0.08642216410211638	0.8892755983647004	1
Cell253	CellType1	0.06939251352858156	0.04501639580286357	1
Cell254	CellType1	0.43514834900611593	0.38502868817477576	1
Cell255	CellType1	0.027619357356946553	0.8593307634703364	1
Cell256	CellType1	0.49107162424010736	0.32076707348792893	1
Cell257	CellType1	0.1728448829533951	0.520851499371443	1
Cell258	CellType1	0.1807242295976732	0.09111130906496263	1
Cell259	CellType1	0.23845003829488923	0.4715318303654808	1
Cell260	CellType2	0.3935201059240287	0.2480693561634458	1
Cell261	CellType2	0.30631382246965155	0.09199766116822189	1
Cell262	CellType1	0.46286978452256367	0.1938019972583936	1
Cell263	CellType2	0.12010300086792158	0.8158858418017413	1
Cell264	CellType1	0.08162277387996172	0.7799349510537993	1
Cell265	CellType2	0.2048474617866357	0.3907010284610788	1
Cell266	CellType1	0.08683345405507209	0.85264220480497	1
Cell267	CellType1	0.04354092997893956	0.08019254953009991	1
Cell268	CellType1	0.00668600047889433	0.5944442994959139	1
Cell269	CellType1	0.4680906389178273	0.16345592621794866	1
Cell270	CellType1	0.38208947037687757	0.41103844894058333	1
Cell271	CellType2	0.3656527572797347	0.9448293747913299	1
Cell272	CellType1	0.11121603961324478	0.9123017320761739	1
Cell273	CellType1	0.410322915671258	0.2922734914374875	1
Cell274	CellType2	0.41245184938295304	0.8837412663765413	1
Cell275	CellType2	0.2948919129166194	0.8358801674129173	1
Cell276	CellType1	0.3866175254409259	0.5816336279387393	1
Cell277	CellType1	0.3494251443363229	0.9169028817479674	1
Cell278	CellType1	0.40840546073157064	0.49206480217490695	1
Cell279	CellType1	0.13155304506002963	0.49368726038999955	1
Cell280	CellType1	0.07321729197521404	0.6318127900249206	1
Cell281	CellType1	0.2926139658129592	0.5976969188291648	1
Cell282	CellType2	0.17308283821193104	0.07419931905641694	1
Cell283	CellType2	0.4256795507183232	0.5253049314977031	1
Cell284	CellType2	0.2083817860125339	0.7367719734191999	1
Cell285	CellType1	0.46066450807913256	0.7754802415874018	1
Cell286	CellType1	0.3397838516105764	0.930198156714113	1
Cell287	CellType1	0.4082549984995434	0.6856908084916344	1
Cell288	CellType1	0.4845658891275063	0.8478693152020679	1
Cell289	CellType1	0.43382936178043546	0.21526458624006664	1
Cell290	CellType2	0.096136015251925	0.05831263303776871	1
Cell291	CellType2	0.10427906885982655	0.19135262223895286	1
Cell292	CellType1	0.393781668518212	0.49339245703816714	1
Cell293	CellType1	0.0143111847827108	0.7669584380041627	1
Cell294	CellType1	0.11571154192294376	0.715939022319104	1
Cell295	CellType1	0.07463909471009914	0.5166577280627501	1
Cell296	CellType2	0.450431541868876	0.8705393147352749	1
Cell297	CellType1	0.20811341229386993	0.600091685406314	1
Cell298	CellType1	0.45799081128316843	0.22167731019478784	1
Cell299	CellType1	0.28269994814173816	0.6885660441669113	1
Cell300	CellType2	0.14308165241715895	0.7685599875277275	1
Cell301	CellType1	0.34904439662080317	0.6243486467067764	1
Cell302	CellType1	0.23389647887569334	0.5366319704150255	1
Cell303	CellType1	0.4315586203574441	0.7858181122924653	1
Cell304	CellType2	0.1587490601826515	0.6297984827558379	1
Cell305	CellType2	0.14909127235169095	0.9469771831950855	1
Cell306	CellType1	0.3120634959348349	0.0343307275064041	1
Cell307	CellType2	0.2883350900464039	0.6318153111754861	1
Cell308	CellType1	0.25962460453445113	0.12116019789560217	1
Cell309	CellType1	0.2952981670312801	0.17419794778642209	1
Cell310	CellType1	0.25358632539118486	0.29529213413514516	1
Cell311	CellType1	0.12779625844270584	0.8102771338143404	1
Cell312	CellType2	0.1876472782325308	0.4216554761120452	1
Cell313	CellType1	6.313176947398858e-4	0.5298637906235226	1
Cell314	CellType1	0.34482171134783995	0.0536333065523881	1
Cell315	CellType2	0.16347891137021156	0.4402084008530274	1
Cell316	CellType1	0.150677589807434	0.9373716108894803	1
Cell317	CellType1	0.08215441032973744	0.05499622305892981	1
Cell318	CellType1	0.24149290794826134	0.2621798709219854	1
Cell319	CellType2	0.43923966140216714	0.20391691747381413	1
Cell320	CellType1	0.4634659633917385	0.18375903772036378	1
Cell321	CellType1	0.20058872483443368	0.7952184129893791	1
Cell322	CellType1	0.13817803255398126	0.7040996348454169	1
Cell323	CellType1	0.11781594276549749	0.950844979488049	1
Cell324	CellType2	0.11259070650657117	0.41648210288798065	1
Cell325	CellType2	0.11639587602639505	0.10472783326594397	1
Cell326	CellType1	0.24607882908817225	0.32877857649880565	1
Cell327	CellType1	0.48301084739489886	0.612684424550773	1
Cell328	CellType1	0.20677983730754637	0.8451084592485113	1
Cell329	CellType2	0.2746525446512619	0.1461911625179139	1
Cell330	CellType2	0.4801514317669939	0.35182187844020923	1
Cell331	CellType2	0.07030289641688331	0.5605049884832735	1
Cell332	CellType2	0.1412362312240057	0.19278902973208625	1
Cell333	CellType2	0.2294327304950802	0.026896948416370556	1
Cell334	CellType1	0.3440701746860342	0.470118675015	1
Cell335	CellType2	0.23213066246918643	0.9274309441761022	1
Cell336	CellType1	0.4774536315147564	0.37025042689137705	1
Cell337	CellType1	0.33142459232671806	0.6544519480191685	1
Cell338	CellType1	0.4415336647480461	0.4031264275913076	1
Cell339	CellType1	0.36705247585972944	0.2825808624528141	1
Cell340	CellType1	0.061423510211016684	0.1623905902518992	1
Cell341	CellType1	0.20496986434537345	0.08837992556005464	1
Cell342	CellType2	0.15479416042752864	0.4553456892717906	1
Cell343	CellType1	0.3081419420099596	0.1395538452854598	1
Cell344	CellType2	0.48404335714714786	0.730197662922747	1
Cell345	CellType1	0.13149615718483454	0.06593624129881762	1
Cell346	CellType1	0.35042450731765223	0.7887314839899143	1
Cell347	CellType1	0.12967035124592644	0.7390348976655877	1
Cell348	CellType1	0.4562494896161521	0.308694813662986	1
Cell349	CellType2	0.045102353550390696	0.1479807212115617	1
Cell350	CellType1	0.2898019358252883	0.02906048121863749	1
Cell351	CellType2	0.41444238419459195	0.9360588111180841	1
Cell352	CellType2	0.17375738536421656	0.9532462202733598	1
Cell353	CellType1	0.018877281837155955	0.9675431120133484	1
Cell354	CellType1	0.40409596016850036	0.15437593627939034	1
Cell355	CellType1	0.028594812836156867	0.6999173008981882	1
Cell356	CellType1	0.4415749825149382	0.8187808219743196	1
Cell357	CellType1	0.02380686887385807	0.9558174691688114	1
Cell358	CellType1	0.21671202450457777	0.29576141606890316	1
Cell359	CellType2	0.2683303372520727	0.66993297887907	1
Cell360	CellType1	0.030327823771624005	0.7517088992863483	1
Cell361	CellType1	0.22447052805014492	-7.784202131697841e-4	1
Cell362	CellType2	0.22762046854885876	0.08647519428497472	1
Cell363	CellType1	0.173913636261192	0.026074187389679874	1
Cell364	CellType1	0.24500997703991229	0.7427265978734138	1
Cell365	CellType1	0.21672816589198357	0.7804386989736432	1
Cell366	CellType2	0.19609362337885666	0.8577851510498122	1
Cell367	CellType1	0.35485787584536516	0.7299619877753769	1
Cell368	CellType1	0.1902805749372006	0.4944026393988858	1
Cell369	CellType1	0.48137456120846855	0.880180676896455	1
Cell370	CellType2	0.09887977077679828	0.025173585329448554	1
Cell371	CellType1	0.2589178285025831	0.7500309772842205	1
Cell372	CellType1	0.06312572422119915	0.8984908921054003	1
Cell373	CellType1	0.15886455499327404	0.6770194493906031	1
Cell374	CellType2	0.3121839854134657	0.5408422920068282	1
Cell375	CellType1	0.45647565372482585	0.8830453335711909	1
Cell376	CellType2	0.26522062179694667	0.17217383819484458	1
Cell377	CellType2	0.13312187876219903	0.10760640156797706	1
Cell378	CellType1	0.43995615862983134	0.8468085204814055	1
Cell379	CellType2	0.30666549273223664	0.8314926760745175	1
Cell380	CellType1	0.32754405148556326	0.17816257077411318	1
Cell381	CellType1	0.25596941639559057	0.576272705500107	1
Cell382	CellType1	0.363450300688866	0.10779167891784153	1
Cell383	CellType2	0.42231709206727025	0.8665783226079645	1
Cell384	CellType1	0.1955172372483835	0.10360874169099002	1
Cell385	CellType2	0.2518496800040156	0.8068777063929277	1
Cell386	CellType2	0.01659802836447659	0.8956191036789876	1
Cell387	CellType2	0.30298628087773893	0.2888707603555756	1
Cell388	CellType1	0.17524185878661966	0.4219176019154543	1
Cell389	CellType1	0.39879005220722996	0.316267430174282	1
Cell390	CellType1	0.09323029325103065	0.24011615889137705	1
Cell391	CellType1	0.06449042315147038	0.5909129936060831	1
Cell392	CellType1	0.447126972340933	0.13221708528230647	1
Cell393	CellType2	0.0476435775253192	0.11530383455085844	1
Cell394	CellType2	0.09396502608164013	0.8220293878084659	1
Cell395	CellType1	0.08796618418061748	0.48875281969959794	1
Cell396	CellType1	0.21886553651701693	0.386084951755619	1
Cell397	CellType1	0.42406477286793143	0.6309549408135132	1
Cell398	CellType2	0.4305307676077041	0.7011481730828931	1
Cell399	CellType1	0.291785109914241	0.8979740048459873	1
Cell400	CellType1	0.19951307980593772	0.4227875987867326	1
Cell401	CellType1	0.29717740135195725	0.3091447667745278	1
Cell402	CellType1	0.2821372162247061	0.6507943504926945	1
Cell403	CellType2	0.12470032019742558	0.8543964700369215	1
Cell404	CellType1	0.42363668859660036	0.8145474849652982	1
Cell405	CellType1	0.2529362785101718	0.33589791339346314	1
Cell406	CellType1	0.17048201871590904	0.5357910252727276	1
Cell407	CellType2	0.053265029843564425	0.27953397612898445	1
Cell408	CellType1	0.47320844503480153	0.9347409780503563	1
Cell409	CellType2	0.1036239169028922	0.6316094253469151	1
Cell410	CellType1	0.2502261853441067	0.11312487671910022	1
Cell411	CellType1	0.3214756488164969	0.5813718775084267	1
Cell412	CellType2	0.10461902865727638	0.7513540421019509	1
Cell413	CellType1	0.33544597450545144	0.6189500016174615	1
Cell414	CellType1	0.3397019784264079	0.5551722637793244	1
Cell415	CellType1	0.09552892282888187	0.5232678938813621	1
Cell416	CellType1	0.1002655853861649	0.21488337099178212	1
Cell417	CellType1	0.15557678009348613	0.3079494423491595	1
Cell418	CellType2	0.10708507032172003	0.8840026042080893	1
Cell419	CellType1	0.3700308701849973	0.7023387519189969	1
Cell420	CellType1	0.10453330142625948	0.5196385892277067	1
Cell421	CellType1	0.3591727009144715	0.5356862709322072	1
Cell422	CellType1	0.28730524603127355	0.47409187529343627	1
Cell423	CellType1	0.2248046072582608	0.39977538028916726	1
Cell424	CellType1	0.4496937484093649	0.725893786376243	1
Cell425	CellType2	0.37945774187613773	0.859162455539528	1
Cell426	CellType1	0.16908289513437585	0.09606495543544931	1
Cell427	CellType1	0.235127097287764	0.4847234191705909	1
Cell428	CellType1	0.18115064259506988	0.05030470356346165	1
Cell429	CellType2	0.19444621674161716	0.46321288050851905	1
Cell430	CellType1	0.14228616448319167	0.686187443250766	1
Cell431	CellType1	0.32641897636889156	0.8032745293142003	1
Cell432	CellType1	0.4254788044431182	0.6550303972136127	1
Cell433	CellType1	0.22825363921715322	0.5833047572186917	1
Cell434	CellType2	0.3149016979747926	0.6235157889256282	1
Cell435	CellType1	0.3678282606044025	0.6508351253711505	1
Cell436	CellType1	0.37588930731666925	0.17511047144251005	1
Cell437	CellType1	0.26317640622428695	0.7799535132361062	1
Cell438	CellType2	0.08049478395123735	0.12007017863436971	1
Cell439	CellType1	0.23845212437963126	0.8318557310687278	1
Cell440	CellType1	0.030021373498145962	0.10681820683401819	1
Cell441	CellType1	0.4105350657406731	0.4336237638439664	1
Cell442	CellType1	0.2275811832231757	0.29488346335101	1
Cell443	CellType1	0.19661797579488263	0.4131432900588269	1
Cell444	CellType1	0.14622580144077946	0.6117551490506016	1
Cell445	CellType1	0.3028085416430385	0.5048845700170925	1
Cell446	CellType2	0.3098600717781495	0.688667594787263	1
Cell447	CellType1	0.31519450200428334	0.7240790961795057	1
Cell448	CellType1	0.45180181541456055	0.8215791285173527	1
Cell449	CellType1	0.4511101572862642	0.1628661412261872	1
Cell450	CellType1	0.4970811016685618	0.0838669754733428	1
Cell451	CellType1	0.2680945255212241	0.8493066103704724	1
Cell452	CellType1	0.30863017240829593	0.2435142447672139	1
Cell453	CellType2	0.07753230353636179	0.9653028237889029	1
Cell454	CellType1	0.3672810719757509	0.231436583690275	1
Cell455	CellType1	0.48683874750442663	0.5957738144798489	1
Cell456	CellType2	0.4359694409973019	0.7113477252406772	1
Cell457	CellType1	0.14645797343707426	0.3919674332039408	1
Cell458	CellType1	0.4329086664788488	0.3085178605455024	1
Cell459	CellType1	0.2640506824566574	0.8067105378507756	1
Cell460	CellType1	0.3543306776917252	0.47093063047413525	1
Cell461	CellType2	0.018650643868668635	0.8523994244555918	1
Cell462	CellType2	0.18174735421817437	0.020355801869644266	1
Cell463	CellType1	0.12589986553397103	0.6182723580019325	1
Cell464	CellType2	0.42316158912634216	0.4301658632411376	1
Cell465	CellType1	0.377695924552425	0.6133536738109391	1
Cell466	CellType1	0.22056956334283734	0.32497182866685365	1
Cell467	CellType2	0.02555215892596686	0.6417127215549507	1
