Cell	annotation	x.loc	y.loc
Cell44	CellType2	0.9398018408101052	0.1554172458127141
Cell45	CellType1	0.19804883119650185	0.24502157419919968
Cell46	CellType2	0.39646723424084485	0.7384324686136097
Cell47	CellType2	0.42993422970175743	0.7636722824536264
Cell48	CellType2	0.6257873270660639	0.08030432090163231
Cell49	CellType2	0.43383978377096355	0.9327092603780329
Cell50	CellType2	0.44716995279304683	0.22659840295091271
Cell51	CellType1	0.7828292350750417	0.6229434851557016
Cell52	CellType2	0.4281631908379495	0.6598634137772024
Cell53	CellType1	0.21946184802800417	0.3828954740893096
Cell54	CellType1	0.9037523523438722	0.6675450736656785
Cell55	CellType1	0.6363135427236557	0.3495056568644941
Cell56	CellType2	0.7032336043193936	0.5034229976590723
Cell57	CellType1	0.7738323332741857	0.3944952907040715
Cell58	CellType2	0.3120675440877676	0.16875141812488437
Cell59	CellType2	0.07955266418866813	0.02019592421129346
Cell60	CellType1	0.5762843231204897	0.973153987666592
Cell61	CellType2	0.3171039295848459	0.22707466431893408
Cell62	CellType1	0.701548142824322	0.8269507018849254
Cell63	CellType2	0.1429865297395736	0.020170997362583876
Cell64	CellType1	0.850799985928461	0.3829982071183622
Cell65	CellType1	0.38563304115086794	0.9908197945915163
Cell66	CellType1	0.9224695570301265	0.031111465534195304
Cell67	CellType2	0.6226203660480678	0.049293298507109284
Cell68	CellType1	0.5533219047356397	0.5009311682078987
Cell69	CellType2	0.7382336771115661	0.3135208187159151
Cell70	CellType2	0.8462063872721046	0.5826821813825518
Cell71	CellType1	0.09254916943609715	0.2932022812310606
Cell72	CellType1	0.5329244695603848	0.7450125475879759
Cell73	CellType1	0.7485842411406338	0.781048827804625
Cell74	CellType2	0.9765197015367448	0.8205277058295906
Cell75	CellType2	0.02407874818891287	0.33217192930169404
Cell76	CellType1	0.48380401311442256	0.6978276562876999
Cell77	CellType1	0.19818267226219177	0.7444991613738239
Cell78	CellType2	0.8145328443497419	0.5922122243791819
Cell79	CellType2	0.3543218323029578	0.9783807382918894
Cell80	CellType1	0.6882664405275136	0.13545237807556987
Cell81	CellType2	0.8509890493005514	0.21091803861781955
Cell82	CellType2	0.23881249129772186	0.6608522604219615
Cell83	CellType2	0.06164617440663278	0.14356334856711328
Cell84	CellType2	0.1428585909307003	0.13326805969700217
Cell85	CellType1	0.7943658123258501	0.2576136174611747
Cell86	CellType1	0.30998536478728056	0.7335645903367549
Cell87	CellType2	0.7286333583761007	0.2360975630581379
Cell88	CellType1	0.6707641324028373	0.7524028152693063
Cell89	CellType2	0.09669576538726687	0.04682029667310417
Cell90	CellType1	0.009926054859533906	0.6487650009803474
Cell91	CellType1	0.4968821546062827	0.028102902229875326
Cell92	CellType1	0.34912644582800567	0.3035948087926954
Cell93	CellType2	0.2290640955325216	0.1793363969773054
Cell94	CellType2	0.47383032110519707	0.3326209152583033
Cell95	CellType1	0.5293336336035281	0.2634053663350642
Cell96	CellType2	0.48797551030293107	0.9496379469055682
Cell97	CellType2	0.5192840176168829	0.8203106799628586
Cell98	CellType1	0.09212082787416875	0.42971629882231355
Cell99	CellType1	0.7489103891421109	0.37554790917783976
Cell100	CellType1	0.8155563797336072	0.684638244798407
Cell101	CellType1	0.7646922401618212	0.08622845122590661
Cell102	CellType1	0.043604020960628986	0.44842588109895587
Cell103	CellType2	0.1453906479291618	0.7407771761063486
Cell104	CellType2	0.04359846352599561	0.5191145623102784
Cell105	CellType2	0.6541848613414913	0.5595119446516037
Cell106	CellType1	0.81779889552854	0.9371138524729759
Cell107	CellType1	0.6416676898952574	0.3235585221555084
Cell108	CellType1	0.34857436269521713	0.5142142071854323
Cell109	CellType1	0.711365949595347	0.9508912086021155
Cell110	CellType2	0.9127675094641745	0.5982033463660628
Cell111	CellType1	0.5696084434166551	0.08466244721785188
Cell112	CellType2	0.18846757430583239	0.3045498274732381
Cell113	CellType2	0.37766740191727877	0.9018846021499485
Cell114	CellType2	0.43842190504074097	0.16395165398716927
Cell115	CellType1	0.6713229925371706	0.8203613592777401
Cell116	CellType1	0.05758106801658869	0.7993595097213984
Cell117	CellType1	0.14615677460096776	0.5332047019619495
Cell118	CellType2	0.26478244294412434	0.4174499227665365
Cell119	CellType1	0.7622827352024615	0.5175318634137511
Cell120	CellType1	0.405643422389403	0.4935037565883249
Cell121	CellType1	0.8171533951535821	0.4576917940285057
Cell122	CellType2	0.9369865776970983	0.5795522159896791
Cell123	CellType2	0.17762202629819512	0.24755976488813758
Cell124	CellType2	0.5671217036433518	0.8743229869287461
Cell125	CellType2	0.5967983929440379	0.8695854977704585
Cell126	CellType1	0.9444120649714023	0.010168683715164661
Cell127	CellType1	0.3277459137607366	0.030246822396293283
Cell128	CellType2	0.2771051316522062	0.7560539310798049
Cell129	CellType1	0.1402509338222444	0.9940878862980753
Cell130	CellType1	0.7972197409253567	0.0439264290034771
Cell131	CellType2	0.3769210600294173	0.6249478873796761
Cell132	CellType1	0.3655856749974191	0.5527257947251201
Cell133	CellType2	0.5622354054357857	0.6778186915908009
Cell134	CellType2	0.6516660412307829	0.5762816085480154
Cell135	CellType1	0.089646513806656	0.3677616617642343
Cell136	CellType1	0.8423002422787249	0.23574461741372943
Cell137	CellType2	0.5372773935087025	0.7954230885952711
Cell138	CellType1	0.8723381902091205	0.11527649592608213
Cell139	CellType1	0.8707970017567277	0.877267103176564
Cell140	CellType2	0.9080672536510974	0.8342335997149348
Cell141	CellType2	0.5851879676338285	0.4791748363059014
Cell142	CellType1	0.4872678329702467	0.8891755295917392
Cell143	CellType1	0.8332189701031893	0.6658874528948218
Cell144	CellType1	0.6955572688020766	0.7653633253648877
Cell145	CellType2	0.5108092881273478	0.6186553700827062
Cell146	CellType1	0.6155344664584845	0.7448349145706743
Cell147	CellType2	0.6768445814959705	0.8456439403817058
Cell148	CellType1	0.9775097735691816	0.21971548115834594
Cell149	CellType2	0.4587528344709426	0.7874814209062606
Cell150	CellType1	0.0734701482579112	0.9289641629438847
Cell151	CellType2	0.8784645039122552	0.4307297389023006
Cell152	CellType1	0.9425166610162705	0.26412830292247236
Cell153	CellType1	0.05872664670459926	0.7146841627545655
Cell154	CellType1	0.21882286458276212	0.31195786548778415
Cell155	CellType1	0.8332779407501221	0.6359362767543644
Cell156	CellType2	0.10074375313706696	0.8067229308653623
Cell157	CellType1	0.04907097574323416	0.2536224133800715
Cell158	CellType1	0.5390727759804577	0.5622594929300249
Cell159	CellType1	0.35179072245955467	0.2692723926156759
Cell160	CellType2	0.38321567815728486	0.5745381840970367
Cell161	CellType1	0.25510787358507514	0.47625368763692677
Cell162	CellType1	0.3667740933597088	0.30735999229364097
Cell163	CellType2	0.700226700399071	0.7888390871230513
Cell164	CellType1	0.8744242559187114	0.8900262981187552
Cell165	CellType1	0.020749703282490373	0.43048261222429574
Cell166	CellType1	0.8060022904537618	0.8489235274028033
Cell167	CellType2	0.26009018952026963	0.9533997706603259
Cell168	CellType2	0.5065343091264367	0.5426808814518154
Cell169	CellType2	0.5689870077185333	0.6962099161464721
Cell170	CellType1	0.5404276980552822	0.43796946038492024
Cell171	CellType2	0.4887015023268759	0.22299473080784082
Cell172	CellType1	0.3398957329336554	0.045553433476015925
Cell173	CellType1	0.7527911628130823	0.5403483032714576
Cell174	CellType1	0.8675517961382866	0.8840676911640912
Cell175	CellType1	0.6410964583046734	0.36612375546246767
Cell176	CellType1	0.1518762679770589	0.9800919885747135
Cell177	CellType1	0.39699217514134943	0.4882495228666812
Cell178	CellType1	0.7746932818554342	0.9347071743104607
Cell179	CellType2	0.919875348219648	0.3150812538806349
Cell180	CellType1	0.5984265909064561	0.010980321792885661
Cell181	CellType1	0.015915550058707595	0.4232125976122916
Cell182	CellType1	0.5686785846482962	0.5283932120073587
Cell183	CellType2	0.08223185688257217	0.5231043070089072
Cell184	CellType2	0.517233778256923	0.3318041614256799
Cell185	CellType1	0.11153981788083911	0.19720584503374994
Cell186	CellType1	0.04446612950414419	0.24734355485998094
Cell187	CellType1	0.3202388104982674	0.24077952024526894
Cell188	CellType1	0.19096175744198263	0.09386169770732522
Cell189	CellType2	0.6720128587912768	0.24233332695439458
Cell190	CellType1	0.31761354906484485	0.05650677462108433
Cell191	CellType1	0.20013872534036636	0.4562800445128232
Cell192	CellType1	0.09498025290668011	0.49893669807352126
Cell193	CellType1	0.20971775404177606	0.04970833705738187
Cell194	CellType1	0.25849701068364084	0.764945442089811
Cell195	CellType2	0.9162837443873286	0.661559414351359
Cell196	CellType2	0.7778147181961685	0.03996627777814865
Cell197	CellType1	0.5137538874987513	0.9113743579946458
Cell198	CellType2	0.09800599166192114	0.2166149504482746
Cell199	CellType2	0.2463107940275222	0.3594974100124091
Cell200	CellType1	0.7718178969807923	0.35714447987265885
Cell201	CellType1	0.18500491487793624	0.8431901950389147
Cell202	CellType1	0.1440743627026677	0.46772878570482135
Cell203	CellType1	0.17792591522447765	0.12057718401774764
Cell204	CellType2	0.9388327298220247	0.7251331142615527
Cell205	CellType2	0.725082740187645	0.5791035450529307
Cell206	CellType1	0.08071769797243178	0.20795972738415003
Cell207	CellType2	0.663892429554835	0.724317766726017
Cell208	CellType1	0.36260341363959014	0.9179598898626864
Cell209	CellType2	0.22354873013682663	0.34675096650607884
Cell210	CellType2	0.22088487539440393	0.6760841649957001
Cell211	CellType1	0.17784824152477086	0.6455370073672384
Cell212	CellType1	0.3217052642721683	7.035937160253525e-4
Cell213	CellType1	0.38114380091428757	0.0815922231413424
Cell214	CellType1	0.6945918297860771	0.1243193072732538
Cell215	CellType2	0.6476342719979584	0.5391217358410358
Cell216	CellType2	0.12766007892787457	0.028173070633783937
Cell217	CellType1	0.883677100064233	0.5400945013388991
Cell218	CellType1	0.032300246180966496	0.8484578842762858
Cell219	CellType1	0.7376245106570423	0.3089549536816776
Cell220	CellType2	0.6471037673763931	0.26277334336191416
Cell221	CellType1	0.15624464093707502	0.5179713093675673
Cell222	CellType1	0.3092382485046983	0.8218607443850487
Cell223	CellType2	0.8061060775071383	0.544585143448785
Cell224	CellType1	0.9031665017828345	0.5497964154928923
Cell225	CellType1	0.9550523497164249	0.6239777638111264
Cell226	CellType2	0.49647287651896477	0.5614216641988605
Cell227	CellType1	0.49290444259531796	0.27231956785544753
Cell228	CellType1	0.7640288285911083	0.9384976048022509
Cell229	CellType2	0.0705629710573703	0.09357044054195285
Cell230	CellType2	0.42859047860838473	0.9295863050501794
Cell231	CellType1	0.9911291697062552	0.8856124619487673
Cell232	CellType1	0.8704319233074784	0.4377834831830114
Cell233	CellType1	0.314188149292022	0.4558043763972819
Cell234	CellType2	0.6079144394025207	0.42543374514207244
Cell235	CellType2	0.9909708928316832	0.2588520247954875
Cell236	CellType1	0.07397441356442869	0.9996235945727676
Cell237	CellType1	0.7892920121084899	0.6988349407911301
Cell238	CellType1	0.26595071237534285	0.2857247886713594
Cell239	CellType2	0.3451556887011975	0.339174123480916
Cell240	CellType2	0.9656519612763077	0.30665955669246614
Cell241	CellType2	0.7165789143182337	0.40761892846785486
Cell242	CellType2	0.9704807086382061	0.2961119622923434
Cell243	CellType2	0.49464607425034046	0.49838977796025574
Cell244	CellType2	0.6564508907031268	0.9592231267597526
Cell245	CellType2	0.9055693889968097	0.4648602039087564
Cell246	CellType2	0.6533542145043612	0.3997086987365037
Cell247	CellType1	0.5039175238925964	0.9723171631339937
Cell248	CellType2	0.6272042458876967	0.056690861470997334
Cell249	CellType2	0.7273005654569715	0.8734674125444144
Cell250	CellType2	0.49441702337935567	0.6179777926299721
Cell251	CellType2	0.8183704458642751	0.07830320252105594
Cell252	CellType2	0.9009532916825265	0.9987814382184297
Cell253	CellType2	0.3387550711631775	0.9221554296091199
Cell254	CellType1	0.4485034504905343	0.6512370361015201
Cell255	CellType2	0.7040437301620841	0.1790337183047086
Cell256	CellType1	0.10237043909728527	0.9578666666056961
Cell257	CellType1	0.08619443676434457	0.09543548105284572
Cell258	CellType1	0.537208060733974	0.46572614437900484
Cell259	CellType2	0.4103102933149785	0.7279945565387607
Cell260	CellType2	0.8065848422702402	0.3810437920037657
Cell261	CellType1	0.6299339141696692	0.10571393184363842
Cell262	CellType2	0.030599469086155295	0.3142221097368747
Cell263	CellType1	0.14913333603180945	0.8678516636136919
Cell264	CellType1	0.5560383747797459	0.8754364179912955
Cell265	CellType2	0.9079354845453054	0.39349037455394864
Cell266	CellType2	0.7260990862268955	0.18696740921586752
Cell267	CellType2	0.5330424953717738	0.40997701440937817
Cell268	CellType2	0.6591123784892261	0.4836202231235802
Cell269	CellType1	0.8597681417595595	0.3304723552428186
Cell270	CellType1	0.8245824133045971	0.26476644282229245
Cell271	CellType1	0.3781582238152623	0.3690783577039838
Cell272	CellType2	0.5785476937890053	0.36288853199221194
Cell273	CellType1	0.8405462098307908	0.2179900472983718
Cell274	CellType1	0.7770167628768831	0.12561844242736697
Cell275	CellType1	0.6957656617742032	0.9957490018568933
Cell276	CellType1	0.6931341292802244	0.7018195847049356
Cell277	CellType2	0.46650407603010535	0.5893008562270552
Cell278	CellType2	0.3499054831918329	0.3863199797924608
Cell279	CellType2	0.06961276195943356	0.38255642144940794
Cell280	CellType2	0.5285310021135956	0.9870930498000234
Cell281	CellType1	0.18003485584631562	0.8182361039798707
Cell282	CellType2	0.5530633646994829	0.025047997944056988
Cell283	CellType1	0.7397950482554734	0.7815667272079736
Cell284	CellType2	0.9316818593069911	0.2420125452335924
Cell285	CellType1	0.805799689842388	0.022413366474211216
Cell286	CellType1	0.969898191280663	0.8394522503949702
Cell287	CellType2	0.12567049311473966	0.6702120550908148
Cell288	CellType2	0.3852175457868725	0.8131029873620719
Cell289	CellType1	0.2675382581073791	0.7948855061549693
Cell290	CellType1	0.6832465582992882	0.3109086938202381
Cell291	CellType2	0.23668138612993062	0.5080086104571819
Cell292	CellType2	0.8341513907071203	0.18623634288087487
Cell293	CellType1	0.7527056443504989	0.5236564821098
Cell294	CellType1	0.829225756926462	0.8268255800940096
Cell295	CellType2	0.1361319103743881	0.5623574503697455
Cell296	CellType2	0.6338280232157558	0.6447847776580602
Cell297	CellType1	0.2123280323576182	0.41716911969706416
Cell298	CellType2	0.21852179267443717	0.9897571054752916
Cell299	CellType2	0.18030138546600938	0.6491384538821876
Cell300	CellType1	0.39052806491963565	0.730734781594947
Cell301	CellType1	0.40180624392814934	0.3717610447201878
Cell302	CellType2	0.21853556600399315	0.9878831801470369
Cell303	CellType2	0.44479047204367816	0.3650697940029204
Cell304	CellType2	0.8290072591044009	0.20598874427378178
Cell305	CellType1	0.016001719748601317	0.5720813230145723
Cell306	CellType1	0.7907634892035276	0.7866404314991087
Cell307	CellType1	0.5186286829411983	0.5451067164540291
Cell308	CellType2	0.2915432592853904	0.7148051662370563
Cell309	CellType2	0.4960749442689121	0.12115801428444684
Cell310	CellType1	0.31697921408340335	0.5668206298723817
Cell311	CellType1	0.6068025729618967	0.7520864221733063
Cell312	CellType2	0.8449166447389871	0.11605856055393815
Cell313	CellType1	0.7083712432067841	0.5498522950801998
Cell314	CellType2	0.8533092113211751	0.9375659823417664
Cell315	CellType2	0.20197562500834465	0.1062364662066102
Cell316	CellType2	0.8870081128552556	0.20914762746542692
Cell317	CellType1	0.8498221684712917	0.8519253195263445
Cell318	CellType2	0.5562041981611401	0.5688509882893413
Cell319	CellType2	0.37731865397654474	0.22052344004623592
Cell320	CellType1	0.7985842605121434	0.607778855599463
Cell321	CellType1	0.5093284409958869	0.3883020649664104
Cell322	CellType1	0.09890052815899253	0.3752335966564715
Cell323	CellType2	0.9175444240681827	0.9372154739685357
Cell324	CellType1	0.49985548784025013	0.7525168443098664
Cell325	CellType1	0.07403592625632882	0.40870837098918855
Cell326	CellType2	0.2916975992266089	0.5231755166314542
Cell327	CellType1	0.5391326090320945	0.24672877346165478
Cell328	CellType2	0.9048487306572497	0.8509682945441455
Cell329	CellType2	0.7072763945907354	0.4985175905749202
Cell330	CellType2	0.24137052544392645	0.7888694775756449
Cell331	CellType2	0.7946119389962405	0.12313289265148342
Cell332	CellType1	0.9466659426689148	0.8560055755078793
Cell333	CellType1	0.406650633784011	0.18950385693460703
Cell334	CellType1	0.3337581227533519	0.38926924858242273
Cell335	CellType1	0.9244169981684536	0.7412568836007267
Cell336	CellType1	0.9406000871676952	0.6760030654259026
Cell337	CellType2	0.6422527504619211	0.3588443798944354
Cell338	CellType1	0.12159867165610194	0.08555814204737544
Cell339	CellType1	0.7305737070273608	0.6337384877260774
Cell340	CellType1	0.1779412089381367	0.408796657808125
Cell341	CellType1	0.9551201979629695	0.6044185399077833
Cell342	CellType2	0.46342790266498923	0.28371618408709764
Cell343	CellType1	0.5508202237542719	0.26216619252227247
Cell344	CellType2	0.7856982559897006	0.45939321839250624
Cell345	CellType1	0.8472995795309544	0.5775710095185786
Cell346	CellType2	0.01674303598701954	0.5333467293530703
Cell347	CellType2	0.2830657532904297	0.9754668658133596
Cell348	CellType2	0.578393850242719	0.3173950936179608
Cell349	CellType2	0.9358637521509081	0.44306669593788683
Cell350	CellType2	0.05913196154870093	0.29706661496311426
Cell351	CellType2	0.9762600301764905	0.46828910894691944
Cell352	CellType2	0.9483896703459322	0.9531313690822572
Cell353	CellType2	0.6736183250322938	0.1403661237563938
Cell354	CellType1	0.6551645086146891	0.20900084683671594
Cell355	CellType1	0.9553337222896516	0.669049410847947
Cell356	CellType2	0.8352999903727323	0.17458715685643256
Cell357	CellType2	0.007281239842996001	0.46985968900844455
Cell358	CellType2	0.9228861215524375	0.49425240186974406
Cell359	CellType2	0.37740299361757934	0.5492618659045547
Cell360	CellType1	0.9863346230704337	0.821906897239387
Cell361	CellType2	0.8095544136594981	0.4414481243584305
Cell362	CellType1	0.19128048815764487	0.058678194181993604
Cell363	CellType1	0.98621441051363945	0.628910074941814
Cell364	CellType1	0.7630245361942798	0.9420370096340775
Cell365	CellType2	0.4802532328758389	0.628558587282896
Cell366	CellType2	0.4756823447532952	0.42691518529318273
Cell367	CellType1	0.3623809164855629	0.3326797916088253
Cell368	CellType1	0.2581785204820335	0.21966892248019576
Cell369	CellType1	0.40130149526521564	0.3249398267362267
Cell370	CellType1	0.3717101493384689	0.46342403371818364
Cell371	CellType1	0.8921404737047851	0.010769806103780866
Cell372	CellType1	0.3368225304875523	0.6797673560213298
Cell373	CellType1	0.19577711750753224	0.7713959757238626
Cell374	CellType1	0.8124699951149523	0.6959327936638147
Cell375	CellType1	0.9382077280897647	0.1991321430541575
Cell376	CellType1	0.12415905646048486	0.10920562944374979
Cell377	CellType1	0.4056775870267302	0.4985541894566268
Cell378	CellType1	0.9485016111284494	0.4488573430571705
Cell379	CellType1	0.5201575360260904	0.3923313261475414
Cell380	CellType2	0.4580816978123039	0.42852270998992026
Cell381	CellType1	0.034180562011897564	0.7678507014643401
Cell382	CellType2	0.47266461118124425	0.6935514628421515
Cell383	CellType2	0.7925017299130559	0.7456935283262283
Cell384	CellType1	0.7911625329870731	0.8018040009774268
Cell385	CellType1	0.4519153777509928	0.31108925119042397
Cell386	CellType1	0.9414501241408288	0.4900799479801208
Cell387	CellType2	0.6409485971089453	0.4655596192460507
Cell388	CellType1	0.3681919830851257	0.40905526746064425
Cell389	CellType2	0.2765075075440109	0.6763719879090786
Cell390	CellType2	0.9208592269569635	0.45279273204505444
Cell391	CellType1	0.054039099253714085	0.7667518211528659
Cell392	CellType2	0.6017670405562967	0.1224196043331176
Cell393	CellType1	0.1110289259813726	0.736972589744255
Cell394	CellType1	0.08664113096892834	0.31750571890734136
Cell395	CellType2	0.9545866115950048	0.5071726166643202
Cell396	CellType1	0.23521509347483516	0.6925830948166549
Cell397	CellType2	0.40802922029979527	0.6212105348240584
Cell398	CellType2	0.12312087998725474	0.3221785821951926
Cell399	CellType2	0.21883092424832284	0.864770294399932
Cell400	CellType1	0.21439987793564796	0.4344570750836283
Cell401	CellType1	0.22801770851947367	0.980007613543421
Cell402	CellType2	0.23206205596216023	0.7937541778665036
Cell403	CellType1	0.9915042144712061	0.8087425157427788
Cell404	CellType2	0.31504441029392183	0.9170415459666401
Cell405	CellType1	0.7975232019089162	0.137986043933779
Cell406	CellType1	0.27844925643876195	0.0650103238876909
Cell407	CellType2	0.3668633736670017	0.36511915805749595
Cell408	CellType1	0.09359939116984606	0.6861853061709553
Cell409	CellType1	0.30053623858839273	0.7783226114697754
Cell410	CellType1	0.4725988230202347	0.04653433081693947
Cell411	CellType2	0.30321854050271213	0.6566813243553042
Cell412	CellType2	0.7082678519655019	0.9294883960392326
Cell413	CellType1	0.44277897127904	0.9378337145317346
Cell414	CellType1	0.9711771970614791	0.0642355396412313
Cell415	CellType2	0.025943262968212366	0.9542526083532721
Cell416	CellType2	0.5892015432473272	0.6200777622871101
Cell417	CellType1	0.3232154054567218	0.7688827293459326
Cell418	CellType2	0.3084203442558646	0.9692989233881235
Cell419	CellType2	0.20389367663301528	0.2854385254904628
Cell420	CellType1	0.4640690616797656	0.5567141799256206
Cell421	CellType1	0.5748803301248699	0.6223429886158556
Cell422	CellType2	0.50558704091236	0.6369876954704523
Cell423	CellType1	0.20349021488800645	0.699253513943404
Cell424	CellType2	0.17307057627476752	0.2703917012549937
Cell425	CellType1	0.5532038514502347	0.473236630205065
Cell426	CellType1	0.5867381291463971	0.09006732353009284
Cell427	CellType1	0.7918397462926805	0.001993789104744792
Cell428	CellType1	0.09245070116594434	0.11700420477427542
Cell429	CellType2	0.6186974225565791	0.04241681355051696
Cell430	CellType2	0.21235125581733882	0.0019706820603460073
Cell431	CellType1	0.6511385182384402	0.09952541533857584
Cell432	CellType1	0.20860804617404938	0.20416505448520184
Cell433	CellType1	0.5931741357780993	0.5561389457434416
Cell434	CellType1	0.7607112624682486	0.5927693170960993
Cell435	CellType1	0.436711220536381	0.25612365803681314
Cell436	CellType1	0.9397528069093823	0.03864696412347257
Cell437	CellType2	0.7135322650428861	0.9991431953385472
Cell438	CellType2	0.7557819320354611	0.11947364243678749
Cell439	CellType1	0.8051672871224582	0.38079902343451977
Cell440	CellType1	0.3685715233441442	0.16971874749287963
Cell441	CellType1	0.44795042439363897	0.47254125983454287
Cell442	CellType2	0.7070985273458064	0.07000031531788409
Cell443	CellType1	0.9865275383926928	0.2499878869857639
Cell444	CellType2	0.0794700135011226	0.5735308907460421
Cell445	CellType2	0.48401519237086177	0.9180023763328791
Cell446	CellType2	0.12910454743541777	0.09426595852710307
Cell447	CellType1	0.5817334745079279	0.14330782974138856
Cell448	CellType1	0.6047078194096684	0.729014604119584
Cell449	CellType2	0.2455757358111441	0.6956209240015596
Cell450	CellType2	0.6080982519779354	0.8432351730298251
Cell451	CellType2	0.3128691629972309	0.943671919638291
Cell452	CellType1	0.40554724377579987	0.7899487370159477
Cell453	CellType2	0.2770366803742945	0.7372889807447791
Cell454	CellType1	0.08037855545990169	0.9742595062125474
Cell455	CellType2	0.3301951992325485	0.19840551540255547
Cell456	CellType1	0.059733378700912	0.05596653441898525
Cell457	CellType2	0.8001582510769367	0.8626149895135313
Cell458	CellType2	0.760441194055602	0.19521772908046842
Cell459	CellType2	0.706825794884935	0.6903953722212464
Cell460	CellType2	0.7260951953940094	0.835123342461884
Cell461	CellType1	0.08965053292922676	0.47777998144738376
Cell462	CellType2	0.21715318923816085	0.6046281172893941
Cell463	CellType1	0.7283174574840814	0.05017877137288451
Cell464	CellType2	0.41090704943053424	0.3061346677131951
Cell465	CellType1	0.7134873771574348	0.5509328360203654
Cell466	CellType1	0.8840245550964028	0.2215325862634927
Cell467	CellType1	0.20762348920106888	0.2266962742432952
Cell468	CellType2	0.9776322811376303	0.006186588201671839
Cell469	CellType2	0.8828478921204805	0.8692939637694508
Cell470	CellType1	0.7955630677752197	0.01940652565099299
Cell471	CellType2	0.7296997981611639	0.7888360458891839
Cell472	CellType2	0.3206282320898026	0.7809469948988408
Cell473	CellType2	0.717685095500201	0.49199825688265264
Cell474	CellType1	0.2974775901529938	0.9031383658293635
Cell475	CellType1	0.5803861224558204	0.9588962730485946
Cell476	CellType2	0.47143831034190953	0.7286666242871433
Cell477	CellType2	0.5576497965957969	0.18250432587228715
Cell478	CellType2	0.7924993166234344	0.8303130290005356
Cell479	CellType2	0.8976413113996387	0.944371833698824
Cell480	CellType2	0.7913618176244199	0.8274281390476972
Cell481	CellType1	0.9991057887673378	0.09022442041896284
Cell482	CellType2	0.8296792211476713	0.5515578316990286
Cell483	CellType2	0.6499220284167677	0.061426345724612474
Cell484	CellType2	0.1032469398342073	0.41506445687264204
Cell485	CellType2	0.8718714399728924	0.6276364645455033
Cell486	CellType2	0.3302526604384184	0.3377070985734463
Cell487	CellType1	0.9862438817508519	0.8163297541905195
Cell488	CellType2	0.3681820679921657	0.975822536740452
Cell489	CellType1	0.38008713931776583	0.48041297285817564
Cell490	CellType2	0.7734210549388081	0.304431231925264
Cell491	CellType1	0.7606432361062616	0.9366761145647615
Cell492	CellType2	0.5110295163467526	0.22769774380140007
Cell493	CellType1	0.007135065272450447	0.9285673717968166
Cell494	CellType1	0.2979509357828647	0.3155179286841303
Cell495	CellType1	0.6948297622147948	0.346036069560796
Cell496	CellType2	0.024945303099229932	0.5708042092155665
Cell497	CellType2	0.6701166292186826	0.8196903096977621
Cell498	CellType2	0.21140346652828157	0.10512723168358207
Cell499	CellType1	0.06629968550987542	0.6891252887435257
Cell500	CellType1	0.39220415940508246	0.6262716015335172
